picking_id,order_id,picker_id,store_id,product_id,aisle_id,pick_start_time,pick_end_time,quantity_picked,distance_travelled_m
7005735,5001423,2034,103,10484,A06,2026-02-01 18:07:25,2026-02-01 18:07:43.121593192,1,16.94
7005736,5001423,2029,103,10168,A02,2026-02-01 18:05:58,2026-02-01 18:06:29.632469658,1,61.86
7005737,5001423,2011,103,10002,A03,2026-02-01 18:07:25,2026-02-01 18:07:45.328879739,1,28.36
7005738,5001423,2025,103,10462,A01,2026-02-01 18:06:50,2026-02-01 18:07:02.917165992,1,8.16
7005739,5001424,2038,102,10435,A06,2026-04-22 13:08:21,2026-04-22 13:08:46.413242576,1,49.42
7005740,5001424,2028,102,10184,A05,2026-04-22 13:06:28,2026-04-22 13:06:47.632195402,1,31.16
7005741,5001424,2007,102,10237,A03,2026-04-22 13:09:19,2026-04-22 13:10:00.559609397,1,79.98
7005742,5001424,2004,102,10009,A09,2026-04-22 13:09:16,2026-04-22 13:09:35.648424757,2,24.88
7005743,5001425,2039,101,10007,A02,2026-05-31 09:04:25,2026-05-31 09:04:58.242917829,1,58.9
7005744,5001425,2019,101,10008,A01,2026-05-31 09:05:32,2026-05-31 09:05:57.553235465,2,37.3
7005745,5001425,2013,101,10148,A08,2026-05-31 09:07:36,2026-05-31 09:07:58.369402876,1,37.4
7005746,5001425,2014,101,10198,A12,2026-05-31 09:07:44,2026-05-31 09:08:22.004069541,1,76.88
7005747,5001426,2031,103,10019,A02,2026-02-20 22:06:17,2026-02-20 22:06:47.150862471,1,50.3
7005748,5001426,2030,103,10022,A04,2026-02-20 22:05:03,2026-02-20 22:05:34.471554110,1,55.32
7005749,5001426,2015,103,10331,A09,2026-02-20 22:05:45,2026-02-20 22:06:00.698677216,2,11.7
7005750,5001426,2024,103,10021,A01,2026-02-20 22:08:33,2026-02-20 22:08:52.198705437,1,30.36
7005751,5001427,2022,108,10034,A06,2026-05-15 14:04:24,2026-05-15 14:04:50.518417176,2,43.12
7005752,5001427,2028,108,10179,A03,2026-05-15 14:07:03,2026-05-15 14:07:25.364061320,1,28.6
7005753,5001427,2001,108,10185,A04,2026-05-15 14:06:11,2026-05-15 14:06:24.356436104,1,8.5
7005754,5001427,2022,108,10039,A06,2026-05-15 14:07:40,2026-05-15 14:07:54.264846413,1,10.5
7005755,5001427,2011,108,10459,A11,2026-05-15 14:05:26,2026-05-15 14:05:44.086110256,1,25.62
7005756,5001427,2018,108,10033,A04,2026-05-15 14:04:30,2026-05-15 14:04:52.307665143,2,14.78
7005757,5001428,2001,109,10019,A06,2026-01-19 22:04:29,2026-01-19 22:04:56.988482650,2,38.18
7005758,5001428,2008,109,10004,A03,2026-01-19 22:04:54,2026-01-19 22:05:19.623120819,1,44.1
7005759,5001428,2035,109,10042,A10,2026-01-19 22:07:22,2026-01-19 22:07:49.004758723,1,42.88
7005760,5001428,2039,109,10128,A02,2026-01-19 22:07:23,2026-01-19 22:07:51.397020550,1,47.8
7005761,5001429,2032,107,10009,A09,2026-05-10 13:08:54,2026-05-10 13:09:23.108771160,1,52.88
7005762,5001429,2009,107,10010,A11,2026-05-10 13:06:54,2026-05-10 13:07:24.818294676,2,50.7
7005763,5001429,2007,107,10042,A06,2026-05-10 13:09:23,2026-05-10 13:09:39.629611421,1,15.02
7005764,5001429,2016,107,10069,A02,2026-05-10 13:08:14,2026-05-10 13:08:42.283269647,2,46.44
7005765,5001430,2024,110,10020,A03,2026-04-20 23:07:19,2026-04-20 23:07:40.681987420,1,29.2
7005766,5001430,2023,110,10003,A11,2026-04-20 23:08:58,2026-04-20 23:09:20.125166828,3,11.02
7005767,5001430,2032,110,10191,A02,2026-04-20 23:05:21,2026-04-20 23:05:44.800466745,2,30.76
7005768,5001430,2022,110,10030,A11,2026-04-20 23:05:02,2026-04-20 23:05:34.388493837,2,58.62
7005769,5001431,2028,104,10015,A10,2026-02-04 17:05:05,2026-02-04 17:05:30.683051271,1,38.48
7005770,5001431,2007,104,10042,A12,2026-02-04 17:06:36,2026-02-04 17:06:54.392248947,1,24.16
7005771,5001432,2026,104,10044,A01,2026-01-13 20:06:08,2026-01-13 20:06:35.325607216,1,55.06
7005772,5001432,2006,104,10030,A06,2026-01-13 20:07:59,2026-01-13 20:08:28.164042563,1,35.72
7005773,5001432,2028,104,10210,A02,2026-01-13 20:07:37,2026-01-13 20:07:59.533109776,1,39.84
7005774,5001433,2026,107,10005,A11,2026-05-15 19:07:10,2026-05-15 19:07:24.040329681,1,17.6
7005775,5001433,2024,107,10006,A01,2026-05-15 19:07:46,2026-05-15 19:07:56.615351757,1,14.86
7005776,5001433,2034,107,10033,A06,2026-05-15 19:06:41,2026-05-15 19:07:12.398609202,1,51.94
7005777,5001433,2029,107,10101,A10,2026-05-15 19:06:37,2026-05-15 19:07:08.891921375,2,64.68
7005778,5001433,2012,107,10286,A04,2026-05-15 19:08:41,2026-05-15 19:09:22.912277222,2,82.14
7005779,5001434,2015,102,10027,A12,2026-02-13 10:06:26,2026-02-13 10:06:53.679487721,1,43.82
7005780,5001434,2004,102,10001,A01,2026-02-13 10:07:18,2026-02-13 10:07:41.502571462,1,33.92
7005781,5001434,2038,102,10300,A06,2026-02-13 10:08:43,2026-02-13 10:09:11.630174010,2,34.42
7005782,5001434,2010,102,10185,A07,2026-02-13 10:09:40,2026-02-13 10:09:58.547547520,1,24.54
7005783,5001434,2018,102,10098,A11,2026-02-13 10:06:41,2026-02-13 10:07:09.307053928,1,42.72
7005784,5001434,2024,102,10109,A06,2026-02-13 10:08:00,2026-02-13 10:08:37.313302814,1,73.16
7005785,5001434,2007,102,10214,A02,2026-02-13 10:08:47,2026-02-13 10:09:24.628108085,1,79.16
7005786,5001435,2032,110,10083,A04,2026-04-01 20:08:34,2026-04-01 20:09:04.871094002,2,46.68
7005787,5001435,2040,110,10125,A06,2026-04-01 20:05:54,2026-04-01 20:06:31.224782856,1,69.42
7005788,5001435,2017,110,10493,A01,2026-04-01 20:06:42,2026-04-01 20:07:04.778735904,1,31.46
7005789,5001435,2027,110,10014,A08,2026-04-01 20:05:10,2026-04-01 20:05:45.063640961,2,47.34
7005790,5001436,2012,108,10003,A01,2026-01-11 23:08:17,2026-01-11 23:08:45.054724540,1,40.16
7005791,5001436,2006,108,10004,A08,2026-01-11 23:08:50,2026-01-11 23:09:06.311154215,1,13.14
7005792,5001436,2006,108,10008,A08,2026-01-11 23:07:32,2026-01-11 23:07:50.772174285,2,19.74
7005793,5001436,2003,108,10387,A08,2026-01-11 23:07:49,2026-01-11 23:08:23.202788703,3,53.18
7005794,5001436,2015,108,10023,A01,2026-01-11 23:06:38,2026-01-11 23:07:11.195897620,1,55.74
7005795,5001436,2036,108,10227,A07,2026-01-11 23:09:49,2026-01-11 23:10:15.370436439,2,30.98
7005796,5001437,2026,101,10128,A06,2026-06-24 18:05:27,2026-06-24 18:05:53.066920318,1,38.08
7005797,5001437,2001,101,10092,A03,2026-06-24 18:07:56,2026-06-24 18:08:16.975851070,2,16.64
7005798,5001437,2001,101,10395,A05,2026-06-24 18:07:38,2026-06-24 18:08:15.354788868,1,78.92
7005799,5001437,2021,101,10051,A12,2026-06-24 18:04:57,2026-06-24 18:05:29.248830304,1,51.58
7005800,5001438,2040,102,10060,A09,2026-04-10 23:06:19,2026-04-10 23:06:38.550905757,1,20.56
7005801,5001438,2033,102,10085,A10,2026-04-10 23:07:26,2026-04-10 23:07:50.256675237,1,39.44
7005802,5001438,2022,102,10360,A12,2026-04-10 23:09:00,2026-04-10 23:09:25.769082989,1,25.54
7005803,5001438,2017,102,10475,A03,2026-04-10 23:06:41,2026-04-10 23:07:14.508618479,1,59.56
7005804,5001438,2021,102,10426,A10,2026-04-10 23:08:31,2026-04-10 23:08:50.705658253,1,27.4
7005805,5001438,2020,102,10303,A08,2026-04-10 23:09:16,2026-04-10 23:09:42.889131682,2,34.7
7005806,5001439,2022,107,10067,A01,2026-06-18 21:09:21,2026-06-18 21:10:02.050921629,2,73.56
7005807,5001439,2004,107,10022,A06,2026-06-18 21:07:22,2026-06-18 21:07:53.688572077,1,50.28
7005808,5001439,2015,107,10422,A12,2026-06-18 21:09:03,2026-06-18 21:09:31.978685539,1,57.68
7005809,5001439,2006,107,10008,A07,2026-06-18 21:07:21,2026-06-18 21:07:49.810990596,1,48.86
7005810,5001439,2014,107,10002,A06,2026-06-18 21:08:22,2026-06-18 21:08:40.669263301,2,24.22
7005811,5001439,2002,107,10085,A09,2026-06-18 21:07:00,2026-06-18 21:07:40.674885363,1,82.64
7005812,5001440,2033,108,10116,A09,2026-01-30 18:06:54,2026-01-30 18:07:27.000992019,1,64.6
7005813,5001440,2023,108,10161,A11,2026-01-30 18:06:38,2026-01-30 18:07:25.913819511,2,81.62
7005814,5001440,2034,108,10046,A12,2026-01-30 18:04:47,2026-01-30 18:05:05.041617775,2,12.78
7005815,5001441,2012,103,10286,A07,2026-02-07 15:09:13,2026-02-07 15:09:54.689980852,1,74.52
7005816,5001441,2031,103,10160,A06,2026-02-07 15:07:33,2026-02-07 15:08:10.343494364,2,67.72
7005817,5001442,2039,108,10299,A02,2026-04-21 21:08:26,2026-04-21 21:08:51.160260624,3,26.92
7005818,5001442,2039,108,10314,A11,2026-04-21 21:08:32,2026-04-21 21:08:53.577052486,1,43.36
7005819,5001442,2012,108,10346,A09,2026-04-21 21:06:18,2026-04-21 21:06:53.702382281,1,56.44
7005820,5001442,2014,108,10112,A11,2026-04-21 21:08:01,2026-04-21 21:08:18.888246125,1,22.16
7005821,5001442,2028,108,10005,A09,2026-04-21 21:06:12,2026-04-21 21:06:37.789664306,1,32.14
7005822,5001442,2035,108,10013,A01,2026-04-21 21:08:06,2026-04-21 21:08:36.412055824,2,44.88
7005823,5001443,2019,105,10011,A06,2026-04-20 10:06:49,2026-04-20 10:07:15.858695438,1,41.12
7005824,5001443,2002,105,10069,A07,2026-04-20 10:04:27,2026-04-20 10:04:54.084896774,2,29.48
7005825,5001444,2022,107,10009,A09,2026-05-24 16:07:00,2026-05-24 16:07:25.682348156,1,52.88
7005826,5001444,2018,107,10026,A06,2026-05-24 16:07:43,2026-05-24 16:08:09.594313410,2,39.94
7005827,5001444,2007,107,10015,A12,2026-05-24 16:06:42,2026-05-24 16:07:15.031873733,1,52.88
7005828,5001444,2031,107,10241,A07,2026-05-24 16:07:26,2026-05-24 16:07:57.020040758,1,60.42
7005829,5001445,2023,105,10157,A06,2026-06-17 20:05:40,2026-06-17 20:06:14.821301790,1,71.44
7005830,5001445,2001,105,10273,A02,2026-06-17 20:06:12,2026-06-17 20:06:30.695116254,2,18.84
7005831,5001445,2017,105,10001,A06,2026-06-17 20:06:33,2026-06-17 20:06:59.557698796,2,30.34
7005832,5001446,2034,105,10175,A03,2026-05-29 23:06:06,2026-05-29 23:06:20.419111827,2,10.2
7005833,5001446,2029,105,10001,A06,2026-05-29 23:06:57,2026-05-29 23:07:18.515741823,1,30.34
7005834,5001446,2002,105,10038,A02,2026-05-29 23:07:29,2026-05-29 23:07:57.275050637,3,33.16
7005835,5001446,2017,105,10001,A06,2026-05-29 23:07:59,2026-05-29 23:08:18.220533770,1,30.34
7005836,5001446,2036,105,10231,A09,2026-05-29 23:09:01,2026-05-29 23:09:36.129744818,1,63.78
7005837,5001447,2019,104,10016,A05,2026-01-26 11:09:40,2026-01-26 11:10:05.530232155,2,41.1
7005838,5001448,2033,102,10110,A07,2026-02-26 08:06:49,2026-02-26 08:07:09.470900656,1,26.28
7005839,5001448,2017,102,10003,A09,2026-02-26 08:05:04,2026-02-26 08:05:20.102825723,1,26.08
7005840,5001449,2002,102,10001,A01,2026-06-15 12:08:25,2026-06-15 12:08:46.735189088,2,33.92
7005841,5001449,2037,102,10413,A07,2026-06-15 12:07:29,2026-06-15 12:07:57.881351197,1,46.44
7005842,5001450,2030,102,10009,A09,2026-04-10 21:05:18,2026-04-10 21:05:37.890937875,1,24.88
7005843,5001450,2019,102,10010,A04,2026-04-10 21:06:48,2026-04-10 21:07:18.978395717,2,44.16
7005844,5001450,2031,102,10433,A02,2026-04-10 21:07:27,2026-04-10 21:08:02.939173284,1,81.66
7005845,5001450,2008,102,10005,A05,2026-04-10 21:08:31,2026-04-10 21:08:56.826115541,1,41.94
7005846,5001451,2032,109,10011,A05,2026-06-06 15:08:06,2026-06-06 15:08:36.355907792,1,52.38
7005847,5001451,2038,109,10057,A12,2026-06-06 15:08:55,2026-06-06 15:09:27.036082278,1,62.68
7005848,5001451,2023,109,10134,A09,2026-06-06 15:06:09,2026-06-06 15:06:38.926248495,1,58.62
7005849,5001451,2023,109,10034,A04,2026-06-06 15:07:30,2026-06-06 15:07:47.064048893,1,12.24
7005850,5001452,2006,105,10055,A06,2026-04-12 07:08:46,2026-04-12 07:09:00.923291920,1,10.64
7005851,5001452,2008,105,10006,A12,2026-04-12 07:08:00,2026-04-12 07:08:16.629348121,1,18.18
7005852,5001452,2032,105,10439,A08,2026-04-12 07:08:23,2026-04-12 07:08:54.163172764,1,62.12
7005853,5001452,2032,105,10007,A06,2026-04-12 07:07:22,2026-04-12 07:07:51.314090155,1,55.42
7005854,5001453,2039,104,10003,A12,2026-01-10 09:06:38,2026-01-10 09:07:06.863262409,1,53.22
7005855,5001453,2009,104,10008,A10,2026-01-10 09:04:01,2026-01-10 09:04:29.735545321,1,34.7
7005856,5001453,2027,104,10014,A07,2026-01-10 09:07:50,2026-01-10 09:08:02.697247408,1,20.18
7005857,5001453,2026,104,10005,A07,2026-01-10 09:06:29,2026-01-10 09:06:52.627225939,2,34.5
7005858,5001454,2012,109,10022,A08,2026-03-27 12:07:14,2026-03-27 12:07:49.062487498,3,63.72
7005859,5001454,2027,109,10002,A12,2026-03-27 12:07:51,2026-03-27 12:08:16.494232310,3,10.44
7005860,5001454,2014,109,10013,A09,2026-03-27 12:07:10,2026-03-27 12:07:24.074850027,1,11.08
7005861,5001455,2032,109,10013,A09,2026-05-30 12:04:14,2026-05-30 12:04:36.758586511,3,11.08
7005862,5001455,2026,109,10001,A06,2026-05-30 12:07:30,2026-05-30 12:07:51.180709614,1,31.38
7005863,5001455,2027,109,10004,A03,2026-05-30 12:05:08,2026-05-30 12:05:36.766546358,2,44.1
7005864,5001455,2011,109,10161,A03,2026-05-30 12:04:31,2026-05-30 12:05:05.540125854,1,57.1
7005865,5001455,2039,109,10231,A01,2026-05-30 12:06:46,2026-05-30 12:07:06.652288572,1,22.72
7005866,5001455,2029,109,10015,A02,2026-05-30 12:05:53,2026-05-30 12:06:14.152618358,3,18.2
7005867,5001455,2017,109,10178,A08,2026-05-30 12:07:49,2026-05-30 12:08:14.407488158,2,21.94
7005868,5001456,2030,103,10046,A04,2026-04-29 09:07:00,2026-04-29 09:07:24.728169300,1,31.9
7005869,5001456,2035,103,10031,A08,2026-04-29 09:05:09,2026-04-29 09:05:26.069505105,1,18.06
7005870,5001457,2027,104,10005,A07,2026-01-25 15:05:27,2026-01-25 15:05:46.514781653,1,34.5
7005871,5001457,2023,104,10006,A09,2026-01-25 15:06:15,2026-01-25 15:06:42.262960140,2,48.18
7005872,5001457,2021,104,10110,A09,2026-01-25 15:07:55,2026-01-25 15:08:25.396669536,1,59.4
7005873,5001457,2014,104,10078,A10,2026-01-25 15:05:41,2026-01-25 15:06:10.546531121,3,35.44
7005874,5001458,2008,105,10061,A05,2026-02-08 15:07:51,2026-02-08 15:08:31.568219551,1,77.6
7005875,5001458,2018,105,10026,A08,2026-02-08 15:04:39,2026-02-08 15:05:12.523152523,1,63.16
7005876,5001458,2015,105,10248,A10,2026-02-08 15:05:03,2026-02-08 15:05:44.585168747,2,68.28
7005877,5001459,2007,109,10214,A11,2026-06-04 10:06:59,2026-06-04 10:07:16.273036160,1,23.66
7005878,5001459,2033,109,10229,A12,2026-06-04 10:05:50,2026-06-04 10:06:21.193881462,1,69.28
7005879,5001459,2030,109,10334,A05,2026-06-04 10:05:01,2026-06-04 10:05:26.675186943,3,17.78
7005880,5001459,2023,109,10385,A08,2026-06-04 10:05:21,2026-06-04 10:05:56.005615241,1,48.88
7005881,5001459,2004,109,10374,A08,2026-06-04 10:05:11,2026-06-04 10:05:40.475880038,1,57.4
7005882,5001460,2005,107,10005,A11,2026-06-27 10:09:33,2026-06-27 10:09:58.014403880,2,17.6
7005883,5001460,2007,107,10006,A01,2026-06-27 10:06:15,2026-06-27 10:06:30.576978114,1,14.86
7005884,5001460,2006,107,10176,A02,2026-06-27 10:06:07,2026-06-27 10:06:31.127695122,3,17.62
7005885,5001460,2029,107,10375,A12,2026-06-27 10:07:40,2026-06-27 10:08:08.948991877,1,49.32
7005886,5001460,2032,107,10008,A07,2026-06-27 10:09:34,2026-06-27 10:10:03.560073081,2,48.86
7005887,5001460,2015,107,10004,A08,2026-06-27 10:07:00,2026-06-27 10:07:29.682973175,1,41.74
7005888,5001461,2007,106,10132,A07,2026-05-17 18:07:49,2026-05-17 18:08:13.235175392,1,30.22
7005889,5001461,2039,106,10088,A02,2026-05-17 18:07:42,2026-05-17 18:08:04.427190072,1,25.72
7005890,5001461,2007,106,10021,A05,2026-05-17 18:05:52,2026-05-17 18:06:12.658404530,1,35.54
7005891,5001462,2022,103,10034,A08,2026-01-18 23:06:02,2026-01-18 23:06:30.508463342,2,43.42
7005892,5001462,2010,103,10015,A01,2026-01-18 23:06:00,2026-01-18 23:06:24.766329533,1,38.32
7005893,5001462,2003,103,10162,A09,2026-01-18 23:05:18,2026-01-18 23:05:39.010197413,2,20.46
7005894,5001463,2021,104,10225,A03,2026-04-23 23:04:23,2026-04-23 23:04:48.998369028,1,38.9
7005895,5001463,2033,104,10012,A08,2026-04-23 23:04:33,2026-04-23 23:05:02.884020978,1,55.38
7005896,5001463,2007,104,10051,A02,2026-04-23 23:06:36,2026-04-23 23:07:06.248412636,1,43.0
7005897,5001463,2003,104,10007,A08,2026-04-23 23:04:09,2026-04-23 23:04:30.145516396,1,36.18
7005898,5001464,2010,101,10003,A05,2026-05-31 16:07:21,2026-05-31 16:07:44.474276011,1,31.76
7005899,5001464,2036,101,10003,A05,2026-05-31 16:06:15,2026-05-31 16:06:41.906356778,2,31.76
7005900,5001465,2034,108,10005,A09,2026-04-26 07:06:54,2026-04-26 07:07:13.819389001,1,32.14
7005901,5001465,2026,108,10006,A10,2026-04-26 07:08:34,2026-04-26 07:08:59.344913689,1,45.18
7005902,5001465,2034,108,10031,A09,2026-04-26 07:07:36,2026-04-26 07:07:54.328105855,1,18.7
7005903,5001465,2005,108,10166,A05,2026-04-26 07:08:26,2026-04-26 07:08:51.589524773,2,33.52
7005904,5001465,2009,108,10097,A03,2026-04-26 07:05:54,2026-04-26 07:06:18.633812632,1,35.32
7005905,5001465,2014,108,10045,A08,2026-04-26 07:08:56,2026-04-26 07:09:34.001244668,2,61.94
7005906,5001466,2028,110,10009,A02,2026-04-18 22:07:47,2026-04-18 22:08:14.963479339,1,51.72
7005907,5001466,2023,110,10010,A10,2026-04-18 22:05:09,2026-04-18 22:05:37.564796466,1,51.74
7005908,5001467,2003,108,10140,A08,2026-03-26 23:05:17,2026-03-26 23:05:43.720830832,1,44.08
7005909,5001467,2036,108,10029,A07,2026-03-26 23:06:08,2026-03-26 23:06:42.671215671,1,58.52
7005910,5001467,2026,108,10167,A12,2026-03-26 23:06:12,2026-03-26 23:06:39.746074437,1,45.1
7005911,5001467,2002,108,10118,A02,2026-03-26 23:05:28,2026-03-26 23:06:05.705568312,1,79.52
7005912,5001467,2018,108,10155,A01,2026-03-26 23:08:18,2026-03-26 23:08:50.870302381,2,57.62
7005913,5001468,2032,104,10164,A11,2026-02-14 11:07:12,2026-02-14 11:07:34.541769268,2,25.96
7005914,5001468,2022,104,10056,A06,2026-02-14 11:07:04,2026-02-14 11:07:24.028911741,2,12.84
7005915,5001468,2023,104,10046,A04,2026-02-14 11:04:02,2026-02-14 11:04:27.860119750,1,44.1
7005916,5001468,2026,104,10139,A09,2026-02-14 11:07:13,2026-02-14 11:07:57.349963506,2,81.62
7005917,5001468,2012,104,10419,A12,2026-02-14 11:04:48,2026-02-14 11:05:07.600757582,2,27.1
7005918,5001469,2012,105,10009,A05,2026-02-20 13:07:32,2026-02-20 13:07:53.476425718,2,19.48
7005919,5001469,2004,105,10010,A04,2026-02-20 13:07:54,2026-02-20 13:08:21.736016646,2,41.62
7005920,5001469,2026,105,10015,A08,2026-02-20 13:07:28,2026-02-20 13:07:40.096296290,1,11.6
7005921,5001469,2022,105,10004,A10,2026-02-20 13:08:39,2026-02-20 13:08:57.791617719,1,27.54
7005922,5001469,2039,105,10128,A11,2026-02-20 13:06:41,2026-02-20 13:07:15.268606275,2,47.76
7005923,5001469,2024,105,10038,A02,2026-02-20 13:09:41,2026-02-20 13:10:06.007461349,1,33.16
7005924,5001470,2018,110,10138,A09,2026-05-15 07:07:23,2026-05-15 07:07:59.949963798,2,60.56
7005925,5001470,2020,110,10007,A01,2026-05-15 07:05:14,2026-05-15 07:05:32.564044809,1,26.54
7005926,5001470,2029,110,10044,A06,2026-05-15 07:06:35,2026-05-15 07:06:52.741841628,1,19.02
7005927,5001471,2020,105,10338,A10,2026-01-13 20:07:15,2026-01-13 20:07:43.255285215,1,48.82
7005928,5001471,2018,105,10022,A02,2026-01-13 20:05:44,2026-01-13 20:06:08.398208931,3,10.14
7005929,5001471,2001,105,10454,A01,2026-01-13 20:07:25,2026-01-13 20:07:39.276424191,1,17.06
7005930,5001471,2021,105,10105,A09,2026-01-13 20:05:32,2026-01-13 20:06:02.241233145,1,51.46
7005931,5001472,2035,109,10236,A01,2026-01-16 20:05:47,2026-01-16 20:06:32.844125699,2,83.26
7005932,5001472,2024,109,10033,A10,2026-01-16 20:05:22,2026-01-16 20:05:49.402404627,2,44.92
7005933,5001472,2036,109,10060,A05,2026-01-16 20:08:39,2026-01-16 20:09:08.927198288,2,54.16
7005934,5001473,2007,106,10050,A08,2026-03-13 07:08:20,2026-03-13 07:08:51.543769823,1,59.36
7005935,5001473,2004,106,10212,A12,2026-03-13 07:06:22,2026-03-13 07:06:39.871285899,1,22.56
7005936,5001473,2026,106,10008,A11,2026-03-13 07:08:08,2026-03-13 07:08:39.645900389,3,32.46
7005937,5001473,2025,106,10066,A08,2026-03-13 07:08:19,2026-03-13 07:08:49.959110158,1,55.34
7005938,5001473,2001,106,10002,A06,2026-03-13 07:08:55,2026-03-13 07:09:12.692237791,1,17.9
7005939,5001473,2018,106,10219,A04,2026-03-13 07:07:38,2026-03-13 07:08:03.081142286,1,32.76
7005940,5001473,2021,106,10002,A06,2026-03-13 07:06:05,2026-03-13 07:06:25.392638520,3,17.9
7005941,5001473,2035,106,10051,A04,2026-03-13 07:06:14,2026-03-13 07:06:43.335823525,1,57.66
7005942,5001474,2005,105,10028,A12,2026-05-21 18:06:10,2026-05-21 18:06:33.153199750,3,34.08
7005943,5001474,2016,105,10030,A02,2026-05-21 18:07:16,2026-05-21 18:07:45.188631018,1,42.42
7005944,5001474,2014,105,10006,A12,2026-05-21 18:08:04,2026-05-21 18:08:25.208255877,2,18.18
7005945,5001474,2027,105,10206,A04,2026-05-21 18:08:26,2026-05-21 18:08:59.318803632,1,67.04
7005946,5001475,2033,106,10015,A03,2026-04-29 14:05:02,2026-04-29 14:05:36.030439870,2,56.84
7005947,5001475,2031,106,10073,A03,2026-04-29 14:07:42,2026-04-29 14:08:18.383850784,1,79.94
7005948,5001475,2019,106,10373,A12,2026-04-29 14:06:42,2026-04-29 14:07:18.902751369,1,68.66
7005949,5001475,2038,106,10091,A03,2026-04-29 14:04:40,2026-04-29 14:04:55.431599834,1,26.58
7005950,5001475,2008,106,10087,A03,2026-04-29 14:05:04,2026-04-29 14:05:24.778685552,1,30.98
7005951,5001475,2023,106,10007,A08,2026-04-29 14:05:15,2026-04-29 14:05:34.631536620,1,25.86
7005952,5001476,2008,103,10009,A09,2026-04-17 16:07:28,2026-04-17 16:07:52.291454856,1,29.28
7005953,5001476,2025,103,10010,A06,2026-04-17 16:06:18,2026-04-17 16:06:33.436317419,1,14.54
7005954,5001476,2036,103,10053,A11,2026-04-17 16:06:35,2026-04-17 16:07:01.374376280,1,41.3
7005955,5001476,2008,103,10053,A11,2026-04-17 16:08:04,2026-04-17 16:08:33.490742550,1,41.3
7005956,5001477,2011,105,10017,A03,2026-04-07 10:06:46,2026-04-07 10:07:18.461121668,1,61.38
7005957,5001477,2004,105,10003,A03,2026-04-07 10:06:02,2026-04-07 10:06:17.063653684,1,14.22
7005958,5001477,2001,105,10141,A12,2026-04-07 10:06:49,2026-04-07 10:07:13.667478353,1,30.92
7005959,5001478,2015,104,10298,A03,2026-01-21 20:07:24,2026-01-21 20:07:59.769855583,1,72.12
7005960,5001478,2015,104,10005,A07,2026-01-21 20:08:13,2026-01-21 20:08:32.306948662,1,34.5
7005961,5001478,2032,104,10035,A09,2026-01-21 20:06:03,2026-01-21 20:06:29.783573717,1,50.52
7005962,5001479,2014,108,10033,A04,2026-03-02 13:09:06,2026-03-02 13:09:20.646335832,1,14.78
7005963,5001479,2008,108,10004,A08,2026-03-02 13:06:19,2026-03-02 13:06:37.645442677,2,13.14
7005964,5001479,2001,108,10026,A04,2026-03-02 13:06:08,2026-03-02 13:06:27.229741776,2,15.6
7005965,5001479,2027,108,10052,A11,2026-03-02 13:09:10,2026-03-02 13:09:27.473963120,1,17.98
7005966,5001479,2012,108,10274,A09,2026-03-02 13:07:02,2026-03-02 13:07:19.673040773,1,32.3
7005967,5001480,2021,107,10002,A06,2026-01-15 21:08:50,2026-01-15 21:09:06.672955212,1,24.22
