dispatch_id,order_id,store_id,rider_id,rider_assigned_at,rider_arrived_at,dispatch_time,delivery_deadline
8001116,5001116,110,3087,2026-03-26 20:10:28.153854144,2026-03-26 20:11:10.153854144,2026-03-26 20:12:19.421824559,2026-03-26 20:23:00
8001117,5001117,102,3056,2026-02-14 14:10:55.550481822,2026-02-14 14:13:28.550481822,2026-02-14 14:12:52.142401152,2026-02-14 14:28:00
8001118,5001118,104,3003,2026-02-09 09:11:51.498375918,2026-02-09 09:12:30.498375918,2026-02-09 09:12:59.192340438,2026-02-09 09:28:00
8001119,5001119,108,3084,2026-05-31 13:14:38.086126918,2026-05-31 13:15:22.086126918,2026-05-31 13:16:01.642501518,2026-05-31 13:28:00
8001120,5001120,106,3070,2026-05-28 20:15:57.515126416,2026-05-28 20:17:24.515126416,2026-05-28 20:16:38.129808534,2026-05-28 20:23:00
8001121,5001121,102,3052,2026-04-05 16:13:59.125847972,2026-04-05 16:14:34.125847972,2026-04-05 16:14:14.026410756,2026-04-05 16:28:00
8001122,5001122,105,3097,2026-05-14 10:09:38.195189910,2026-05-14 10:10:25.195189910,2026-05-14 10:12:01.863748554,2026-05-14 10:28:00
8001123,5001123,104,3005,2026-01-24 09:12:12.014786154,2026-01-24 09:13:53.014786154,2026-01-24 09:13:36.637854744,2026-01-24 09:28:00
8001124,5001124,108,3018,2026-02-10 23:14:00.328544866,2026-02-10 23:15:02.328544866,2026-02-10 23:14:55.977089886,2026-02-10 23:23:00
8001125,5001125,106,3073,2026-06-05 14:11:13.111917822,2026-06-05 14:13:19.111917822,2026-06-05 14:12:03.935598648,2026-06-05 14:28:00
8001126,5001126,102,3061,2026-03-23 18:10:24.023464780,2026-03-23 18:12:26.023464780,2026-03-23 18:11:57.309112776,2026-03-23 18:23:00
8001127,5001127,101,3100,2026-04-09 13:11:24.074667444,2026-04-09 13:13:18.074667444,2026-04-09 13:13:15.197731224,2026-04-09 13:28:00
8001128,5001128,103,3014,2026-03-25 08:10:39.949258803,2026-03-25 08:12:28.949258803,2026-03-25 08:11:50.699916437,2026-03-25 08:23:00
8001129,5001129,102,3097,2026-02-06 14:11:14.899570209,2026-02-06 14:13:21.899570209,2026-02-06 14:12:55.257164417,2026-02-06 14:33:00
8001130,5001130,109,3036,2026-05-30 18:13:37.934199194,2026-05-30 18:14:23.934199194,2026-05-30 18:15:45.545285298,2026-05-30 18:33:00
8001131,5001131,103,3012,2026-05-18 12:11:30.921040736,2026-05-18 12:11:53.921040736,2026-05-18 12:13:07.699041575,2026-05-18 12:33:00
8001132,5001132,107,3081,2026-05-04 17:15:44.757287978,2026-05-04 17:17:21.757287978,2026-05-04 17:17:49.529185086,2026-05-04 17:33:00
8001133,5001133,102,3041,2026-03-05 14:09:29.239015498,2026-03-05 14:09:28.239015498,2026-03-05 14:11:03.097258590,2026-03-05 14:28:00
8001134,5001134,105,3093,2026-04-27 12:10:40.705068005,2026-04-27 12:10:31.705068005,2026-04-27 12:12:33.246040817,2026-04-27 12:28:00
8001135,5001135,110,3082,2026-06-22 11:12:22.980642702,2026-06-22 11:13:14.980642702,2026-06-22 11:13:12.144347502,2026-06-22 11:23:00
8001136,5001136,107,3077,2026-04-28 11:11:50.997444934,2026-04-28 11:12:37.997444934,2026-04-28 11:13:27.436744122,2026-04-28 11:33:00
8001137,5001137,103,3086,2026-03-31 11:14:07.914841969,2026-03-31 11:16:06.914841969,2026-03-31 11:15:55.974610091,2026-03-31 11:23:00
8001138,5001138,108,3078,2026-02-18 19:12:38.591643722,2026-02-18 19:13:44.591643722,2026-02-18 19:14:12.523541142,2026-02-18 19:23:00
8001139,5001139,106,3064,2026-04-05 12:14:31.064326546,2026-04-05 12:14:53.064326546,2026-04-05 12:15:56.789118486,2026-04-05 12:33:00
8001140,5001140,103,3003,2026-03-09 19:12:44.864207678,2026-03-09 19:14:00.864207678,2026-03-09 19:14:24.133758696,2026-03-09 19:23:00
8001141,5001141,110,3030,2026-04-21 12:14:59.361481314,2026-04-21 12:15:50.361481314,2026-04-21 12:15:04.385709558,2026-04-21 12:28:00
8001142,5001142,110,3056,2026-01-09 12:12:04.400455286,2026-01-09 12:13:50.400455286,2026-01-09 12:14:15.879790860,2026-01-09 12:23:00
8001143,5001143,106,3064,2026-02-04 22:10:08.844120514,2026-02-04 22:11:47.844120514,2026-02-04 22:12:15.220710300,2026-02-04 22:23:00
8001144,5001144,101,3024,2026-05-23 21:16:05.829511822,2026-05-23 21:17:30.829511822,2026-05-23 21:18:21.034168722,2026-05-23 21:23:00
8001145,5001145,105,3043,2026-03-10 13:09:41.288221372,2026-03-10 13:10:33.288221372,2026-03-10 13:11:16.331646606,2026-03-10 13:28:00
8001146,5001146,106,3019,2026-03-20 11:11:54.256599692,2026-03-20 11:12:30.256599692,2026-03-20 11:14:24.000510120,2026-03-20 11:33:00
8001147,5001147,110,3039,2026-04-09 19:11:39.820511548,2026-04-09 19:12:16.820511548,2026-04-09 19:12:45.944570628,2026-04-09 19:28:00
8001148,5001148,108,3088,2026-03-21 08:10:56.974203526,2026-03-21 08:13:02.974203526,2026-03-21 08:12:50.335658214,2026-03-21 08:28:00
8001149,5001149,103,3078,2026-05-18 14:09:18.302919598,2026-05-18 14:09:11.302919598,2026-05-18 14:10:11.330140697,2026-05-18 14:33:00
8001150,5001150,106,3083,2026-02-14 17:09:55.559337450,2026-02-14 17:10:57.559337450,2026-02-14 17:12:41.507651982,2026-02-14 17:23:00
8001151,5001151,102,3061,2026-05-18 18:12:04.987965658,2026-05-18 18:12:07.987965658,2026-05-18 18:13:22.777281012,2026-05-18 18:28:00
8001152,5001152,105,3089,2026-02-07 08:11:24.851434744,2026-02-07 08:12:22.851434744,2026-02-07 08:11:46.040009298,2026-02-07 08:33:00
8001153,5001153,106,3044,2026-03-09 07:11:19.494774448,2026-03-09 07:12:19.494774448,2026-03-09 07:13:41.386256868,2026-03-09 07:28:00
8001154,5001154,106,3048,2026-04-17 11:12:25.170718856,2026-04-17 11:14:04.170718856,2026-04-17 11:13:17.381365476,2026-04-17 11:33:00
8001155,5001155,105,3037,2026-06-10 09:07:52.812586280,2026-06-10 09:09:31.812586280,2026-06-10 09:09:29.856218328,2026-06-10 09:23:00
8001156,5001156,105,3054,2026-02-12 15:11:56.504204748,2026-02-12 15:12:34.504204748,2026-02-12 15:12:23.265466476,2026-02-12 15:23:00
8001157,5001157,108,3029,2026-04-17 22:11:44.865864096,2026-04-17 22:11:55.865864096,2026-04-17 22:13:45.579647472,2026-04-17 22:23:00
8001158,5001158,106,3053,2026-01-12 11:11:18.528677820,2026-01-12 11:12:13.528677820,2026-01-12 11:11:21.465571098,2026-01-12 11:33:00
8001159,5001159,101,3034,2026-01-14 14:12:27.142530100,2026-01-14 14:13:34.142530100,2026-01-14 14:13:53.144694030,2026-01-14 14:33:00
8001160,5001160,108,3007,2026-05-19 10:12:18.649832666,2026-05-19 10:12:18.649832666,2026-05-19 10:12:17.093638986,2026-05-19 10:28:00
8001161,5001161,107,3100,2026-05-11 07:11:05.638740452,2026-05-11 07:12:25.638740452,2026-05-11 07:11:30.878610834,2026-05-11 07:33:00
8001162,5001162,107,3031,2026-03-10 18:08:45.460485140,2026-03-10 18:10:23.460485140,2026-03-10 18:09:56.758491282,2026-03-10 18:28:00
8001163,5001163,108,3096,2026-04-23 11:12:15.939738568,2026-04-23 11:13:56.939738568,2026-04-23 11:13:24.706991136,2026-04-23 11:33:00
8001164,5001164,102,3060,2026-03-10 16:10:52.856299222,2026-03-10 16:11:58.856299222,2026-03-10 16:12:30.265382274,2026-03-10 16:33:00
8001165,5001165,110,3081,2026-02-20 18:10:07.238276856,2026-02-20 18:11:52.238276856,2026-02-20 18:11:10.416265992,2026-02-20 18:28:00
8001166,5001166,110,3062,2026-03-20 21:12:22.738152350,2026-03-20 21:13:16.738152350,2026-03-20 21:13:43.798286190,2026-03-20 21:23:00
8001167,5001167,102,3014,2026-02-26 10:10:41.989846798,2026-02-26 10:12:08.989846798,2026-02-26 10:11:34.782282276,2026-02-26 10:33:00
8001168,5001168,103,3072,2026-05-28 16:09:47.931501426,2026-05-28 16:10:38.931501426,2026-05-28 16:11:35.838457320,2026-05-28 16:33:00
8001169,5001169,103,3012,2026-03-16 22:12:58.865087362,2026-03-16 22:14:07.865087362,2026-03-16 22:14:39.628498050,2026-03-16 22:33:00
8001170,5001170,110,3034,2026-02-28 15:12:29.998371956,2026-02-28 15:13:52.998371956,2026-02-28 15:13:38.255144238,2026-02-28 15:33:00
8001171,5001171,110,3089,2026-04-08 07:10:59.195230334,2026-04-08 07:11:59.195230334,2026-04-08 07:12:57.680350182,2026-04-08 07:23:00
8001172,5001172,103,3067,2026-05-18 11:11:52.670450968,2026-05-18 11:12:51.670450968,2026-05-18 11:13:54.167020044,2026-05-18 11:28:00
8001173,5001173,107,3046,2026-02-19 20:11:23.891245520,2026-02-19 20:12:20.891245520,2026-02-19 20:12:53.830755804,2026-02-19 20:33:00
8001174,5001174,103,3041,2026-06-20 20:13:59.421663122,2026-06-20 20:15:09.421663122,2026-06-20 20:15:26.774189856,2026-06-20 20:23:00
8001175,5001175,101,3043,2026-03-25 12:11:40.671964241,2026-03-25 12:13:00.671964241,2026-03-25 12:13:27.684159983,2026-03-25 12:23:00
8001176,5001176,103,3074,2026-04-30 10:11:17.822752042,2026-04-30 10:11:22.822752042,2026-04-30 10:12:21.648546030,2026-04-30 10:23:00
8001177,5001177,101,3056,2026-06-23 11:14:11.052366962,2026-06-23 11:15:12.052366962,2026-06-23 11:14:55.207134210,2026-06-23 11:33:00
8001178,5001178,109,3025,2026-03-20 11:12:49.309325312,2026-03-20 11:13:24.309325312,2026-03-20 11:15:10.321846152,2026-03-20 11:33:00
8001179,5001179,108,3098,2026-02-06 19:08:44.445899438,2026-02-06 19:10:31.445899438,2026-02-06 19:11:26.660636688,2026-02-06 19:28:00
8001180,5001180,102,3097,2026-05-16 21:13:07.655562830,2026-05-16 21:14:18.655562830,2026-05-16 21:14:33.192400338,2026-05-16 21:33:00
8001181,5001181,106,3049,2026-01-02 07:10:36.471305952,2026-01-02 07:11:19.471305952,2026-01-02 07:12:09.236113560,2026-01-02 07:28:00
8001182,5001182,103,3077,2026-03-24 19:11:06.724197028,2026-03-24 19:11:50.724197028,2026-03-24 19:12:27.590430276,2026-03-24 19:28:00
8001183,5001183,106,3046,2026-06-27 19:11:33.225725764,2026-06-27 19:12:20.225725764,2026-06-27 19:13:09.536380368,2026-06-27 19:28:00
8001184,5001184,109,3098,2026-03-17 17:11:59.822808818,2026-03-17 17:13:47.822808818,2026-03-17 17:12:02.291706714,2026-03-17 17:23:00
8001185,5001185,109,3054,2026-05-04 21:12:51.003927694,2026-05-04 21:13:55.003927694,2026-05-04 21:13:24.125704818,2026-05-04 21:33:00
8001186,5001186,109,3049,2026-04-06 07:09:36.247442810,2026-04-06 07:11:10.247442810,2026-04-06 07:10:37.503225738,2026-04-06 07:28:00
8001187,5001187,103,3070,2026-02-08 18:12:33.649793618,2026-02-08 18:13:14.649793618,2026-02-08 18:14:18.631846686,2026-02-08 18:28:00
8001188,5001188,102,3001,2026-02-27 09:14:43.550332514,2026-02-27 09:15:52.550332514,2026-02-27 09:15:00.073461762,2026-02-27 09:28:00
8001189,5001189,102,3078,2026-04-05 22:11:08.751940586,2026-04-05 22:12:13.751940586,2026-04-05 22:10:56.271884862,2026-04-05 22:28:00
8001190,5001190,102,3044,2026-01-19 15:15:04.356837428,2026-01-19 15:14:55.356837428,2026-01-19 15:15:57.437544192,2026-01-19 15:23:00
8001191,5001191,107,3085,2026-03-17 08:12:43.707452378,2026-03-17 08:12:53.707452378,2026-03-17 08:14:03.121192572,2026-03-17 08:28:00
8001192,5001192,107,3030,2026-03-17 19:12:34.741529626,2026-03-17 19:14:08.741529626,2026-03-17 19:14:36.262947126,2026-03-17 19:33:00
8001193,5001193,109,3034,2026-06-01 19:12:18.093342750,2026-06-01 19:13:24.093342750,2026-06-01 19:14:50.872816278,2026-06-01 19:28:00
8001194,5001194,101,3077,2026-01-23 14:15:55.804826528,2026-01-23 14:16:23.804826528,2026-01-23 14:16:24.610224462,2026-01-23 14:28:00
8001195,5001195,103,3095,2026-06-02 12:09:51.112562995,2026-06-02 12:10:23.112562995,2026-06-02 12:11:41.511391055,2026-06-02 12:33:00
8001196,5001196,108,3076,2026-03-16 07:09:43.344358379,2026-03-16 07:11:05.344358379,2026-03-16 07:12:25.514243483,2026-03-16 07:23:00
8001197,5001197,107,3063,2026-04-28 22:12:49.766157382,2026-04-28 22:13:40.766157382,2026-04-28 22:13:33.519992850,2026-04-28 22:28:00
8001198,5001198,105,3080,2026-04-11 10:13:47.932699604,2026-04-11 10:13:42.932699604,2026-04-11 10:14:02.053595586,2026-04-11 10:33:00
8001199,5001199,102,3064,2026-02-24 21:13:21.609918626,2026-02-24 21:13:33.609918626,2026-02-24 21:15:24.257293662,2026-02-24 21:28:00
8001200,5001200,105,3001,2026-06-18 17:10:51.546775150,2026-06-18 17:11:48.546775150,2026-06-18 17:12:38.613203994,2026-06-18 17:23:00
8001201,5001201,102,3037,2026-02-10 18:13:33.770211652,2026-02-10 18:13:45.770211652,2026-02-10 18:15:06.996273252,2026-02-10 18:23:00
8001202,5001202,106,3091,2026-01-07 18:13:20.997374414,2026-01-07 18:13:16.997374414,2026-01-07 18:14:42.767918796,2026-01-07 18:33:00
8001203,5001203,110,3016,2026-05-16 21:14:37.460086598,2026-05-16 21:16:08.460086598,2026-05-16 21:16:37.974539034,2026-05-16 21:23:00
8001204,5001204,102,3045,2026-04-23 07:10:44.925452882,2026-04-23 07:11:44.925452882,2026-04-23 07:12:48.254910587,2026-04-23 07:28:00
8001205,5001205,102,3059,2026-06-11 23:13:13.027435698,2026-06-11 23:15:11.027435698,2026-06-11 23:15:30.218088678,2026-06-11 23:33:00
8001206,5001206,108,3062,2026-03-24 07:10:46.460396314,2026-03-24 07:12:51.460396314,2026-03-24 07:11:32.947053180,2026-03-24 07:33:00
8001207,5001207,101,3085,2026-01-04 23:10:46.128438220,2026-01-04 23:12:27.128438220,2026-01-04 23:13:14.268750852,2026-01-04 23:33:00
8001208,5001208,110,3036,2026-01-04 11:13:48.702056632,2026-01-04 11:14:20.702056632,2026-01-04 11:16:38.769996096,2026-01-04 11:28:00
8001209,5001209,108,3094,2026-03-20 21:11:31.231837276,2026-03-20 21:12:50.231837276,2026-03-20 21:14:08.477763336,2026-03-20 21:23:00
8001210,5001210,105,3055,2026-02-15 08:14:22.543822282,2026-02-15 08:14:30.543822282,2026-02-15 08:16:00.505607550,2026-02-15 08:33:00
8001211,5001211,104,3051,2026-06-16 14:09:58.297803722,2026-06-16 14:11:15.297803722,2026-06-16 14:12:35.879119806,2026-06-16 14:28:00
8001212,5001212,104,3008,2026-01-22 16:10:50.680699264,2026-01-22 16:11:29.680699264,2026-01-22 16:11:52.645427670,2026-01-22 16:33:00
8001213,5001213,104,3012,2026-06-09 23:10:18.730314338,2026-06-09 23:10:55.730314338,2026-06-09 23:12:07.394527788,2026-06-09 23:33:00
8001214,5001214,109,3060,2026-02-09 09:11:52.824925764,2026-02-09 09:12:29.824925764,2026-02-09 09:14:53.098889082,2026-02-09 09:28:00
8001215,5001215,108,3004,2026-01-22 07:14:32.160843236,2026-01-22 07:15:33.160843236,2026-01-22 07:15:06.698254032,2026-01-22 07:33:00
8001216,5001216,103,3046,2026-02-19 18:10:58.813770227,2026-02-19 18:12:05.813770227,2026-02-19 18:12:58.727661905,2026-02-19 18:28:00
8001217,5001217,102,3048,2026-01-27 07:11:52.213894158,2026-01-27 07:12:35.213894158,2026-01-27 07:12:39.891440430,2026-01-27 07:28:00
8001218,5001218,106,3052,2026-03-14 20:11:34.823568009,2026-03-14 20:12:07.823568009,2026-03-14 20:12:07.343826737,2026-03-14 20:33:00
8001219,5001219,107,3099,2026-03-01 07:11:54.321136345,2026-03-01 07:13:26.321136345,2026-03-01 07:12:05.120543813,2026-03-01 07:23:00
8001220,5001220,108,3086,2026-04-06 23:10:24.265618192,2026-04-06 23:11:21.265618192,2026-04-06 23:09:50.265618192,2026-04-06 23:28:00
8001221,5001221,104,3059,2026-04-08 16:11:25.742033774,2026-04-08 16:11:59.742033774,2026-04-08 16:11:37.351692732,2026-04-08 16:28:00
8001222,5001222,105,3087,2026-01-01 23:08:52.882564642,2026-01-01 23:09:30.882564642,2026-01-01 23:09:58.815241488,2026-01-01 23:28:00
8001223,5001223,102,3056,2026-01-23 09:14:49.716613298,2026-01-23 09:15:17.716613298,2026-01-23 09:15:57.029270718,2026-01-23 09:33:00
8001224,5001224,105,3051,2026-01-30 11:11:41.240121954,2026-01-30 11:11:22.240121954,2026-01-30 11:11:28.009446276,2026-01-30 11:28:00
8001225,5001225,107,3020,2026-02-05 14:10:17.575601938,2026-02-05 14:10:47.575601938,2026-02-05 14:10:10.575601938,2026-02-05 14:33:00
8001226,5001226,104,3041,2026-01-17 07:10:29.013936888,2026-01-17 07:11:44.013936888,2026-01-17 07:11:01.992282216,2026-01-17 07:28:00
8001227,5001227,104,3029,2026-02-26 08:11:58.118079158,2026-02-26 08:13:53.118079158,2026-02-26 08:13:03.371374626,2026-02-26 08:23:00
8001228,5001228,105,3073,2026-04-10 12:11:12.075137314,2026-04-10 12:12:33.075137314,2026-04-10 12:13:27.019492362,2026-04-10 12:33:00
8001229,5001229,109,3027,2026-02-25 19:11:37.857706408,2026-02-25 19:12:07.857706408,2026-02-25 19:12:44.938155096,2026-02-25 19:23:00
8001230,5001230,107,3046,2026-03-01 19:10:49.657148074,2026-03-01 19:11:44.657148074,2026-03-01 19:13:51.829459770,2026-03-01 19:28:00
8001231,5001231,110,3017,2026-03-26 08:11:23.550669358,2026-03-26 08:12:50.550669358,2026-03-26 08:12:27.132274626,2026-03-26 08:28:00
8001232,5001232,101,3043,2026-04-10 08:12:20.579367122,2026-04-10 08:13:14.579367122,2026-04-10 08:14:18.063643356,2026-04-10 08:28:00
8001233,5001233,109,3063,2026-03-01 18:13:19.180946038,2026-03-01 18:13:34.180946038,2026-03-01 18:14:41.899084998,2026-03-01 18:23:00
8001234,5001234,101,3008,2026-02-10 13:11:27.564870918,2026-02-10 13:12:59.564870918,2026-02-10 13:12:06.664157940,2026-02-10 13:28:00
8001235,5001235,104,3002,2026-03-16 20:10:05.878344318,2026-03-16 20:11:33.878344318,2026-03-16 20:11:33.211621854,2026-03-16 20:23:00
8001236,5001236,105,3028,2026-01-05 12:09:35.156895274,2026-01-05 12:10:16.156895274,2026-01-05 12:10:21.263191409,2026-01-05 12:33:00
8001237,5001237,103,3032,2026-03-31 13:09:07.282999690,2026-03-31 13:10:00.282999690,2026-03-31 13:10:36.643650504,2026-03-31 13:23:00
8001238,5001238,110,3040,2026-06-20 10:14:30.236366896,2026-06-20 10:16:19.236366896,2026-06-20 10:14:36.520440780,2026-06-20 10:33:00
8001239,5001239,109,3028,2026-03-14 11:11:42.054209318,2026-03-14 11:13:57.054209318,2026-03-14 11:15:05.612148282,2026-03-14 11:33:00
8001240,5001240,106,3025,2026-01-20 19:11:23.672267234,2026-01-20 19:13:45.672267234,2026-01-20 19:13:35.736346152,2026-01-20 19:23:00
8001241,5001241,105,3098,2026-05-08 15:12:35.558576824,2026-05-08 15:13:23.558576824,2026-05-08 15:13:17.114619378,2026-05-08 15:33:00
8001242,5001242,108,3005,2026-01-23 18:10:05.571080058,2026-01-23 18:12:29.571080058,2026-01-23 18:12:15.302011710,2026-01-23 18:33:00
8001243,5001243,108,3009,2026-02-05 08:11:30.831903066,2026-02-05 08:12:26.831903066,2026-02-05 08:12:38.140389186,2026-02-05 08:28:00
8001244,5001244,105,3072,2026-01-27 16:11:47.230871902,2026-01-27 16:13:17.230871902,2026-01-27 16:14:23.487033714,2026-01-27 16:33:00
8001245,5001245,109,3080,2026-06-09 14:13:35.254681766,2026-06-09 14:14:28.254681766,2026-06-09 14:14:49.267187016,2026-06-09 14:33:00
8001246,5001246,102,3023,2026-06-27 22:09:54.495834044,2026-06-27 22:10:18.495834044,2026-06-27 22:10:59.293784232,2026-06-27 22:28:00
8001247,5001247,103,3077,2026-04-14 14:08:48.679322188,2026-04-14 14:10:45.679322188,2026-04-14 14:09:53.661093642,2026-04-14 14:23:00
8001248,5001248,101,3021,2026-04-22 08:13:20.558404594,2026-04-22 08:13:49.558404594,2026-04-22 08:14:30.668925552,2026-04-22 08:23:00
8001249,5001249,102,3071,2026-04-27 18:11:46.756432901,2026-04-27 18:12:38.756432901,2026-04-27 18:13:06.968052323,2026-04-27 18:28:00
8001250,5001250,102,3029,2026-04-21 09:12:10.563307486,2026-04-21 09:12:54.563307486,2026-04-21 09:14:48.549846072,2026-04-21 09:28:00
8001251,5001251,107,3025,2026-04-09 22:12:35.847720540,2026-04-09 22:12:48.847720540,2026-04-09 22:13:47.642101692,2026-04-09 22:23:00
8001252,5001252,109,3051,2026-06-28 13:10:58.714386156,2026-06-28 13:11:43.714386156,2026-06-28 13:14:44.020563288,2026-06-28 13:33:00
8001253,5001253,106,3030,2026-05-13 20:14:49.263499186,2026-05-13 20:15:49.263499186,2026-05-13 20:15:53.544612948,2026-05-13 20:23:00
8001254,5001254,105,3032,2026-01-17 18:11:32.434437418,2026-01-17 18:12:13.434437418,2026-01-17 18:12:41.386434671,2026-01-17 18:28:00
8001255,5001255,103,3038,2026-03-12 14:11:31.790721876,2026-03-12 14:13:34.790721876,2026-03-12 14:12:20.991148788,2026-03-12 14:28:00
8001256,5001256,102,3044,2026-06-26 16:15:56.026822258,2026-06-26 16:17:34.026822258,2026-06-26 16:16:44.452365012,2026-06-26 16:33:00
8001257,5001257,106,3008,2026-03-15 10:12:01.953792528,2026-03-15 10:12:15.953792528,2026-03-15 10:12:25.916745719,2026-03-15 10:33:00
8001258,5001258,102,3059,2026-02-06 08:12:52.618689698,2026-02-06 08:14:39.618689698,2026-02-06 08:15:30.568358436,2026-02-06 08:28:00
8001259,5001259,108,3067,2026-06-07 20:12:17.586690288,2026-06-07 20:13:29.586690288,2026-06-07 20:13:29.295485220,2026-06-07 20:33:00
8001260,5001260,105,3062,2026-04-23 23:12:52.040767924,2026-04-23 23:13:32.040767924,2026-04-23 23:14:17.602413450,2026-04-23 23:28:00
8001261,5001261,104,3057,2026-04-12 21:10:25.848663736,2026-04-12 21:12:38.848663736,2026-04-12 21:11:05.726954190,2026-04-12 21:28:00
8001262,5001262,101,3018,2026-03-18 12:12:44.897575780,2026-03-18 12:13:21.897575780,2026-03-18 12:13:59.136835050,2026-03-18 12:33:00
8001263,5001263,103,3074,2026-01-23 13:13:18.299633658,2026-01-23 13:14:50.299633658,2026-01-23 13:13:21.299633658,2026-01-23 13:23:00
8001264,5001264,101,3072,2026-03-11 13:09:33.783349480,2026-03-11 13:10:50.783349480,2026-03-11 13:11:08.071552878,2026-03-11 13:23:00
8001265,5001265,108,3083,2026-03-21 18:11:59.870571250,2026-03-21 18:12:58.870571250,2026-03-21 18:13:12.670764294,2026-03-21 18:28:00
8001266,5001266,105,3047,2026-06-18 17:11:10.849617586,2026-06-18 17:11:59.849617586,2026-06-18 17:14:12.040759632,2026-06-18 17:23:00
8001267,5001267,108,3059,2026-02-25 20:13:23.261957040,2026-02-25 20:14:46.261957040,2026-02-25 20:15:42.294040044,2026-02-25 20:33:00
8001268,5001268,106,3011,2026-01-28 23:11:59.496668542,2026-01-28 23:12:38.496668542,2026-01-28 23:14:19.459731348,2026-01-28 23:28:00
